date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1987-07-31	28613.750290322587	18296.195967741944	-3.4257594085873615	33963.1817536021
1987-08-31	28595.859960214995	18277.036975806448	-3.4233217592805563	33937.78943016129
1987-09-30	28585.132217453523	18262.44743055554	-3.4576689814666635	33920.784926194545
1987-10-31	28579.95139784945	18248.361751344117	-3.4733422938951546	33908.945591061834
1987-11-30	28580.845322916754	18248.66682808332	-3.5103171296041884	33909.86330229169
1987-12-31	28585.438330645127	18248.35202956989	-3.506489463556039	33913.56564888442
1988-01-31	28567.340217741974	18240.47334677413	-3.51368981476529	33894.076088548376
1988-02-29	28564.77923850577	18233.903441091905	-3.5320761494037396	33888.37942380748
1988-03-31	28565.677083333358	18229.315857661284	-3.544499103904571	33886.67062716395
1988-04-30	28559.89847847219	18224.64001222221	-3.549827777752774	33879.283428958355
1988-05-31	28558.921870967704	18222.202169354827	-3.564668234751339	33877.14763217746
1988-06-30	28562.128019444426	18203.23943218387	-3.571430555551375	33870.75982593392
1988-07-31	28554.366580645183	18209.37205913975	-3.603808243729828	33866.40437444891
1988-08-31	28554.835586111138	18196.74314354836	-3.6092569444083225	33859.94278174999
1988-09-30	28556.176500000027	18182.22090555558	-3.6145000000222103	33853.346006472246
1988-10-31	28530.00281451613	18189.465844892464	-3.6320053763293103	33835.164004771505
1988-11-30	28524.611452777775	18187.050137222177	-3.672484722211119	33829.31661681944
1988-12-31	28515.771778225768	18182.859015860195	-3.6720330460115034	33819.610003534974
1989-01-31	28506.21982526884	18169.50575712366	-3.682659722218049	33804.38405827959
1989-02-28	28498.24492857146	18165.065952678557	-3.6994444444732077	33795.27141124998
1989-03-31	28484.90469758069	18163.237973790285	-3.702508960553757	33783.060715362924
1989-04-30	28516.127389722205	18160.916544861142	-3.7117337962763832	33808.12463606949
1989-05-31	28510.822555107527	18155.563560483854	-3.7257683691491867	33800.770659610236
1989-06-30	28505.741700555565	18148.736697222306	-3.7348773148152694	33792.81849415276
1989-07-31	28516.56875416662	18141.59028225807	-3.735160416661114	33799.37490059725
1989-08-31	28495.460750000017	18133.110653225827	-3.75460555555834	33775.75931060482
1989-09-30	28486.56038199404	18119.26608888891	-3.7933541666583395	33762.18297709826
1989-10-31	28482.844898723415	18106.57310860214	-3.8242502240067213	33752.165630808515
1989-11-30	28480.588958333326	18106.406793053557	-3.907546759305545	33752.831935971444
1989-12-31	28473.637129032235	18091.340455645164	-3.853335728002864	33734.93000216405
1990-01-31	28483.53724193549	18079.654709677452	-3.813164351859725	33737.017395672105
1990-02-28	28435.30699697881	18077.00264285713	-3.8293874008154694	33694.74899548333
1990-03-31	28462.39314516128	18053.347495967733	-3.849374999944882	33705.07551686826
1990-04-30	28450.219673913063	18071.86231884059	-3.903702414094712	33704.72096311596
1990-05-31	28470.673278225797	18076.622978601987	-3.9008266129045768	33725.509051084155
1990-06-30	28471.928066666664	18070.85444027776	-3.9056157407222276	33722.5009753889
1990-07-31	28474.184715053736	18069.95607526881	-3.9259347825985573	33723.93113301079
1990-08-31	28450.218803763444	18092.203846774206	-3.921770833316667	33715.62797612901
1990-09-30	28457.401982758638	18071.09236111111	-3.9360949074152827	33709.67172014374
1990-10-31	28447.145826612876	18052.59563440859	-3.912717293912639	33691.797098198884
1990-11-30	28452.62834305555	17998.58200000002	-3.935152777745839	33667.51501172224
1990-12-31	28433.102862903266	17983.211733870947	-3.9367385057571846	33642.79442823926
1991-01-31	28443.459114247325	18002.87587096771	-3.963486590041658	33662.06442944895
1991-02-28	28441.17935267856	18014.684476190487	-3.9746899801502917	33666.455793392815
1991-03-31	28422.541973118296	18009.118928897842	-3.992105734783597	33647.745958884414
1991-04-30	28428.575625000005	18004.769254166687	-4.015733796302797	33650.505497680555
1991-05-31	28422.060483870966	17997.315862096733	-4.019910394271511	33641.00802173388
1991-06-30	28389.029166666667	17988.06702222226	-4.0403055555486125	33608.16857847223
1991-07-31	28415.458333333332	17974.03116935487	-4.052181899634409	33622.98391276882
1991-08-31	28403.872311827956	17960.375588709674	-4.0666944444430495	33605.88875749996
1991-09-30	28400.593055555557	17944.813066091952	-4.153842592580567	33606.48067570398
1991-10-31	28373.99327956989	17932.137150537666	-4.146889425300704	33565.56702684139
1991-11-30	28371.832430555583	17933.94735000001	-4.165467592597225	33564.69820724997
1991-12-31	28404.64045161286	17929.3268951613	-4.156994731824716	33589.95123997312
1992-01-31	28403.81989247312	17911.559139784946	-4.15082175928889	33579.77953548388
1992-02-29	28370.469827586207	17908.334770114943	-4.182770593859186	33549.864539784496
1992-03-31	28405.940860215054	17907.692204301075	-4.2054704301048345	33579.51055469086
1992-04-30	28407.907514450868	17898.241666666665	-4.175310185201397	33576.26546313583
