date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2013-09-29	27392.19733333333	15720.186083333334	-7.106875000083332	31582.542661666666
2013-09-30	27399.360333333327	15716.91525	-7.111597222249999	31587.13154291666
2013-10-01	12.5	12.5	12.5	12.5
2013-10-02	27403.84133333333	15723.273500000001	-7.088819444416667	31594.178390833335
2013-10-03	27333.30366666667	15732.888583333328	-7.114375000125001	31537.817160416667
2013-10-04	27345.68666666666	15729.649	-7.108819444375001	31546.92988458333
2013-10-05	27356.503666666667	15726.292791666669	-7.107708333375001	31554.63130333333
2013-10-06	27357.219	15723.610416666663	-7.108333333375001	31553.916252916664
2013-10-07	27372.81133333333	15721.977666666668	-7.109444444416668	31566.622816249994
2013-10-08	27367.079	15720.40970833333	-7.102430555500001	31560.871908750003
2013-10-09	27374.80266666667	15721.912875000002	-7.099444444416666	31568.319810416662
2013-10-10	27340.021999999997	15724.362	-7.114444444499999	31539.383892500002
2013-10-11	27347.890666666663	15721.744416666666	-7.115069444458334	31544.899665833324
2013-10-12	27368.509666666665	15717.831	-7.125625	31560.828542083327
2013-10-13	27382.67133333333	15721.044666666667	-7.110208333083334	31574.70781125
2013-10-14	27381.173000000006	15722.107250000001	-7.115555555583334	31573.939078750005
2013-10-15	27364.38200000001	15721.886958333334	-7.118888888916666	31559.265147083333
2013-10-16	27350.48133333333	15718.388208333336	-7.114374999958333	31545.472874166662
2013-10-17	27357.373666666677	15721.433416666667	-7.1174305555	31552.96330958333
2013-10-18	27355.198666666667	15717.13125	-7.115208333291665	31548.934578750002
2013-10-19	27357.982666666663	15720.928041666668	-7.115763888791666	31553.240752916667
2013-10-20	27371.525666666665	15720.150541666664	-7.111805555500001	31564.596322083336
2013-10-21	27365.020000000004	15717.105333333333	-7.102291666625	31557.43681041666
2013-10-22	27372.705000000013	15718.841750000001	-7.1127083332916685	31564.966937499994
2013-10-23	27382.313666666665	15711.079708333331	-7.095555555541666	31569.438039999997
2013-10-24	27370.82966666667	15716.923916666667	-7.111041666666668	31562.384692916672
2013-10-25	27369.959666666673	15712.854999999998	-7.121458333333333	31559.606048749993
2013-10-26	27376.465333333326	15710.276291666669	-7.102847222125	31563.966164999994
2013-10-27	27366.556999999997	15711.66283333333	-7.114236111125	31556.06007916667
2013-10-28	27366.102666666673	15710.846458333335	-7.118263888875	31555.25910250001
