month_fmt,month,temp,tma_6,tma_60,tma_132
2010/07/01,2010-07-01,0.59,0.7471428571,0.6255737705,0.5778195489
2010/08/01,2010-08-01,0.63,0.7328571429,0.6254098361,0.5797744361
2010/09/01,2010-09-01,0.59,0.7042857143,0.6250819672,0.5818796992
2010/10/01,2010-10-01,0.69,0.6714285714,0.6240983607,0.5839849624
2010/11/01,2010-11-01,0.77,0.66,0.6242622951,0.5868421053
2010/12/01,2010-12-01,0.46,0.6214285714,0.62,0.587443609
2011/01/01,2011-01-01,0.48,0.6014285714,0.6172131148,0.5878195489
2011/02/01,2011-02-01,0.51,0.59,0.6163934426,0.5898496241
2011/03/01,2011-03-01,0.62,0.5885714286,0.6154098361,0.5903007519
2011/04/01,2011-04-01,0.62,0.5928571429,0.6155737705,0.5906766917
2011/05/01,2011-05-01,0.51,0.5671428571,0.6159016393,0.5902255639
2011/06/01,2011-06-01,0.57,0.5385714286,0.617704918,0.5918045113
2011/07/01,2011-07-01,0.7,0.5728571429,0.6186885246,0.5939849624
2011/08/01,2011-08-01,0.71,0.6057142857,0.6218032787,0.5963909774
2011/09/01,2011-09-01,0.53,0.6085714286,0.6190163934,0.5972180451
2011/10/01,2011-10-01,0.63,0.61,0.6191803279,0.5988721805
2011/11/01,2011-11-01,0.55,0.6,0.6172131148,0.6009022556
2011/12/01,2011-12-01,0.53,0.6028571429,0.6145901639,0.602406015
2012/01/01,2012-01-01,0.45,0.5857142857,0.6098360656,0.6036090226
2012/02/01,2012-02-01,0.47,0.5528571429,0.6019672131,0.6039849624
2012/03/01,2012-03-01,0.56,0.5314285714,0.5996721311,0.604887218
2012/04/01,2012-04-01,0.68,0.5528571429,0.5996721311,0.6057894737
2012/05/01,2012-05-01,0.74,0.5685714286,0.5998360656,0.607518797
2012/06/01,2012-06-01,0.63,0.58,0.5993442623,0.6079699248
2012/07/01,2012-07-01,0.54,0.5814285714,0.5985245902,0.6079699248
2012/08/01,2012-08-01,0.61,0.6042857143,0.5986885246,0.6080451128
2012/09/01,2012-09-01,0.72,0.64,0.601147541,0.6098496241
2012/10/01,2012-10-01,0.75,0.6671428571,0.6036065574,0.6114285714
2012/11/01,2012-11-01,0.74,0.6757142857,0.6063934426,0.6131578947
2012/12/01,2012-12-01,0.52,0.6442857143,0.6059016393,0.6118045113
2013/01/01,2013-01-01,0.66,0.6485714286,0.6091803279,0.612556391
2013/02/01,2013-02-01,0.55,0.65,0.6145901639,0.6110526316
2013/03/01,2013-03-01,0.66,0.6571428571,0.6198360656,0.6103007519
2013/04/01,2013-04-01,0.53,0.63,0.616557377,0.607518797
2013/05/01,2013-05-01,0.58,0.6057142857,0.617704918,0.6076691729
2013/06/01,2013-06-01,0.66,0.5942857143,0.6208196721,0.6078195489
2013/07/01,2013-07-01,0.57,0.6014285714,0.6227868852,0.6079699248
2013/08/01,2013-08-01,0.66,0.6014285714,0.6239344262,0.6083458647
2013/09/01,2013-09-01,0.77,0.6328571429,0.6295081967,0.6101503759
2013/10/01,2013-10-01,0.67,0.6342857143,0.6301639344,0.6104511278
2013/11/01,2013-11-01,0.79,0.6714285714,0.6327868852,0.6122556391
2013/12/01,2013-12-01,0.65,0.6814285714,0.6327868852,0.6127819549
2014/01/01,2014-01-01,0.73,0.6914285714,0.6360655738,0.614962406
2014/02/01,2014-02-01,0.52,0.6842857143,0.6345901639,0.6133834586
2014/03/01,2014-03-01,0.76,0.6985714286,0.6386885246,0.614962406
2014/04/01,2014-04-01,0.77,0.6985714286,0.6427868852,0.6163909774
2014/05/01,2014-05-01,0.85,0.7242857143,0.6472131148,0.6187969925
2014/06/01,2014-06-01,0.67,0.7071428571,0.647704918,0.6192481203
2014/07/01,2014-07-01,0.56,0.6942857143,0.6462295082,0.6198496241
2014/08/01,2014-08-01,0.8,0.7042857143,0.6478688525,0.6218796992
2014/09/01,2014-09-01,0.88,0.7557142857,0.6514754098,0.6236090226
2014/10/01,2014-10-01,0.81,0.7628571429,0.6537704918,0.6248120301
2014/11/01,2014-11-01,0.66,0.7471428571,0.6542622951,0.6242105263
2014/12/01,2014-12-01,0.78,0.7371428571,0.6545901639,0.6260902256
2015/01/01,2015-01-01,0.81,0.7571428571,0.6572131148,0.6266917293
2015/02/01,2015-02-01,0.87,0.8014285714,0.6595081967,0.6287969925
2015/03/01,2015-03-01,0.9,0.8157142857,0.6613114754,0.6301503759
2015/04/01,2015-04-01,0.74,0.7957142857,0.6583606557,0.6309022556
2015/05/01,2015-05-01,0.75,0.7871428571,0.6567213115,0.6318796992
2015/06/01,2015-06-01,0.79,0.8057142857,0.657704918,0.634962406
2015/07/01,2015-07-01,0.71,0.7957142857,0.6591803279,0.6370676692
2015/08/01,2015-08-01,0.79,0.7928571429,0.6624590164,0.6412030075
2015/09/01,2015-09-01,0.82,0.7857142857,0.6655737705,0.6440601504
2015/10/01,2015-10-01,1.07,0.81,0.673442623,0.6483458647
2015/11/01,2015-11-01,1.03,0.8514285714,0.6790163934,0.6513533835
2015/12/01,2015-12-01,1.11,0.9028571429,0.6845901639,0.6543609023
2016/01/01,2016-01-01,1.15,0.9542857143,0.6959016393,0.6591729323
2016/02/01,2016-02-01,1.34,1.044285714,0.71,0.6638345865
2016/03/01,2016-03-01,1.31,1.118571429,0.7231147541,0.6694736842
2016/04/01,2016-04-01,1.08,1.155714286,0.7306557377,0.672481203
2016/05/01,2016-05-01,0.91,1.132857143,0.7354098361,0.6742857143
2016/06/01,2016-06-01,0.77,1.095714286,0.7396721311,0.6753383459
2016/07/01,2016-07-01,0.82,1.054285714,0.7437704918,0.6765413534
2016/08/01,2016-08-01,1,1.032857143,0.7486885246,0.6792481203
2016/09/01,2016-09-01,0.88,0.9671428571,0.7514754098,0.6812781955
2016/10/01,2016-10-01,0.89,0.9071428571,0.7573770492,0.6823308271
2016/11/01,2016-11-01,0.9,0.8814285714,0.7618032787,0.6833834586
2016/12/01,2016-12-01,0.82,0.8685714286,0.7662295082,0.6841353383
2017/01/01,2017-01-01,0.96,0.8957142857,0.7732786885,0.6864661654
2017/02/01,2017-02-01,1.12,0.9385714286,0.7842622951,0.6906766917
2017/03/01,2017-03-01,1.12,0.9557142857,0.7949180328,0.6939849624
2017/04/01,2017-04-01,0.92,0.9614285714,0.8008196721,0.6963157895
2017/05/01,2017-05-01,0.89,0.9614285714,0.8042622951,0.6993233083
2017/06/01,2017-06-01,0.71,0.9342857143,0.8037704918,0.7012030075
2017/07/01,2017-07-01,0.81,0.9328571429,0.8067213115,0.702481203
2017/08/01,2017-08-01,0.87,0.92,0.8121311475,0.705112782
2017/09/01,2017-09-01,0.76,0.8685714286,0.8145901639,0.7055639098
2017/10/01,2017-10-01,0.88,0.8342857143,0.8172131148,0.707518797
2017/11/01,2017-11-01,0.84,0.8228571429,0.8186885246,0.7087969925
2017/12/01,2017-12-01,0.88,0.8214285714,0.8209836066,0.7102255639
2018/01/01,2018-01-01,0.78,0.8314285714,0.8252459016,0.7105263158
2018/02/01,2018-02-01,0.81,0.8314285714,0.827704918,0.7094736842
2018/03/01,2018-03-01,0.91,0.8371428571,0.8336065574,0.7110526316
2018/04/01,2018-04-01,0.87,0.8528571429,0.8370491803,0.712481203
2018/05/01,2018-05-01,0.82,0.8442857143,0.8418032787,0.7131578947
2018/06/01,2018-06-01,0.75,0.8314285714,0.8445901639,0.7138345865
2018/07/01,2018-07-01,0.78,0.8171428571,0.846557377,0.7152631579
2018/08/01,2018-08-01,0.77,0.8157142857,0.8498360656,0.7165413534
2018/09/01,2018-09-01,,0.8166666667,0.853,0.7176515152
2018/10/01,2018-10-01,,0.798,0.8544067797,0.7185496183
2018/11/01,2018-11-01,,0.78,0.8575862069,0.7196923077
2018/12/01,2018-12-01,,0.7666666667,0.8587719298,0.7210077519
